iter	Passed	Remaining
716	30290	11955
717	30326	11911
718	30359	11865
719	30426	11832
720	30452	11784
721	30481	11736
722	30543	11702
723	30577	11656
724	30607	11609
725	30676	11577
726	30706	11530
727	30744	11487
728	30811	11453
729	30840	11406
730	30871	11360
731	30939	11327
732	30967	11280
733	30996	11233
734	31049	11194
735	31080	11148
736	31110	11101
737	31162	11063
738	31193	11016
739	31225	10971
740	31285	10935
741	31316	10889
742	31347	10843
743	31413	10808
744	31445	10763
745	31478	10717
746	31545	10684
747	31582	10640
748	31617	10595
749	31665	10555
750	31697	10509
751	31730	10464
752	31796	10429
753	31825	10383
754	31854	10337
755	31936	10307
756	31975	10264
757	32017	10222
758	32086	10188
759	32119	10142
760	32151	10097
761	32215	10062
762	32252	10018
763	32291	9974
764	32361	9941
765	32398	9897
766	32441	9855
767	32505	9819
768	32545	9776
769	32579	9731
770	32642	9695
771	32681	9652
772	32724	9609
773	32776	9570
774	32808	9524
775	32840	9479
776	32894	9440
777	32926	9395
778	32962	9351
779	33018	9312
780	33051	9268
781	33082	9222
782	33140	9184
783	33176	9140
784	33217	9097
785	33274	9059
786	33305	9013
787	33335	8968
788	33390	8929
789	33421	8884
790	33453	8839
791	33509	8800
792	33542	8755
793	33574	8710
794	33645	8675
795	33676	8630
796	33708	8585
797	33775	8549
798	33810	8505
799	33841	8460
800	33896	8421
801	33930	8376
802	33961	8331
803	34032	8296
804	34065	8251
805	34102	8208
806	34168	8171
807	34201	8127
808	34237	8083
809	34297	8045
810	34326	7999
811	34358	7954
812	34422	7917
813	34456	7873
814	34487	7828
815	34548	7790
816	34586	7747
817	34618	7702
818	34672	7662
819	34703	7617
820	34734	7573
821	34791	7533
822	34824	7489
823	34855	7444
824	34918	7407
825	34950	7362
826	34980	7317
827	35053	7281
828	35087	7237
829	35119	7193
830	35176	7153
831	35209	7109
832	35240	7065
833	35300	7026
834	35332	6981
835	35365	6937
836	35433	6900
837	35470	6857
838	35506	6813
839	35560	6773
840	35591	6728
841	35623	6684
842	35687	6646
843	35721	6602
844	35753	6558
845	35813	6519
846	35844	6474
847	35873	6430
848	35935	6391
849	35968	6347
850	35999	6303
851	36061	6264
852	36091	6219
853	36137	6178
854	36169	6133
855	36197	6089
856	36260	6050
857	36291	6006
858	36324	5962
859	36399	5925
860	36430	5881
861	36463	5837
862	36520	5797
863	36553	5753
864	36579	5708
865	36633	5668
866	36665	5624
867	36698	5580
868	36757	5541
869	36793	5497
870	36826	5454
871	36886	5414
872	36915	5370
873	36951	5327
874	37006	5286
875	37038	5242
876	37070	5199
877	37135	5160
878	37172	5117
879	37211	5074
880	37277	5035
881	37309	4991
882	37341	4947
883	37396	4907
884	37426	4863
885	37457	4819
886	37508	4778
887	37540	4734
888	37570	4690
889	37630	4650
890	37660	4607
891	37698	4564
892	37763	4524
893	37795	4481
894	37832	4438
895	37888	4397
896	37921	4354
897	37954	4311
898	38021	4271
899	38053	4228
900	38082	4184
901	38151	4145
902	38182	4101
903	38215	4058
904	38282	4018
905	38314	3975
906	38346	3931
907	38418	3892
908	38449	3849
909	38481	3805
910	38543	3765
911	38575	3722
912	38611	3679
913	38669	3638
914	38702	3595
915	38734	3552
916	38798	3511
917	38831	3468
918	38864	3425
919	38919	3384
920	38950	3341
921	38986	3298
922	39056	3258
923	39089	3215
924	39118	3171
925	39173	3130
926	39207	3087
927	39238	3044
928	39293	3003
929	39325	2959
930	39354	2916
931	39408	2875
932	39437	2832
933	39475	2789
934	39529	2748
935	39559	2704
936	39587	2661
937	39655	2621
938	39684	2578
939	39717	2535
940	39783	2494
941	39815	2451
942	39849	2408
943	39918	2368
944	39955	2325
945	39990	2282
946	40065	2242
947	40096	2199
948	40127	2156
949	40194	2115
950	40226	2072
951	40260	2029
952	40330	1989
953	40362	1946
954	40389	1903
955	40436	1861
956	40476	1818
957	40508	1775
958	40573	1734
959	40600	1691
960	40632	1648
961	40702	1607
962	40729	1564
963	40762	1522
964	40832	1480
965	40862	1438
966	40896	1395
967	40966	1354
968	40997	1311
969	41028	1268
970	41096	1227
971	41128	1184
972	41158	1142
973	41209	1100
974	41241	1057
975	41272	1014
976	41324	972
977	41352	930
978	41386	887
979	41446	845
980	41488	803
981	41518	761
982	41546	718
983	41608	676
984	41641	634
985	41669	591
986	41736	549
987	41768	507
988	41799	464
989	41866	422
990	41899	380
991	41927	338
992	41995	296
993	42024	253
994	42053	211
995	42119	169
996	42147	126
997	42177	84
998	42246	42
999	42278	0
