iter	Passed	Remaining
661	35046	17893
662	35101	17841
663	35132	17777
664	35162	17713
665	35218	17661
666	35247	17597
667	35274	17531
668	35330	17480
669	35373	17422
670	35405	17359
671	35470	17313
672	35503	17250
673	35531	17185
674	35591	17136
675	35619	17072
676	35648	17008
677	35708	16958
678	35740	16896
679	35778	16836
680	35835	16786
681	35866	16723
682	35896	16660
683	35968	16617
684	36001	16555
685	36035	16494
686	36093	16444
687	36122	16381
688	36151	16317
689	36206	16266
690	36246	16208
691	36281	16148
692	36343	16100
693	36375	16038
694	36407	15977
695	36477	15932
696	36510	15871
697	36538	15808
698	36595	15758
699	36626	15697
700	36664	15638
701	36722	15588
702	36750	15526
703	36779	15464
704	36838	15414
705	36869	15353
706	36900	15292
707	36956	15241
708	36986	15180
709	37014	15118
710	37070	15067
711	37111	15011
712	37144	14951
713	37203	14902
714	37233	14841
715	37263	14780
716	37326	14732
717	37355	14671
718	37386	14611
719	37458	14567
720	37487	14506
721	37515	14445
722	37579	14397
723	37613	14338
724	37643	14278
725	37702	14229
726	37731	14168
727	37763	14109
728	37823	14060
729	37851	13999
730	37881	13940
731	37940	13890
732	37978	13834
733	38007	13773
734	38064	13724
735	38095	13664
736	38126	13605
737	38183	13555
738	38213	13496
739	38247	13438
740	38307	13389
741	38339	13330
742	38369	13271
743	38435	13225
744	38468	13166
745	38500	13108
746	38576	13065
747	38606	13006
748	38638	12948
749	38692	12897
750	38725	12839
751	38756	12781
752	38820	12733
753	38849	12675
754	38887	12619
755	38941	12568
756	38969	12509
757	38999	12451
758	39057	12401
759	39088	12343
760	39119	12285
761	39175	12236
762	39206	12178
763	39237	12120
764	39305	12074
765	39335	12016
766	39369	11959
767	39428	11910
768	39460	11853
769	39490	11795
770	39549	11746
771	39580	11689
772	39616	11633
773	39704	11593
774	39763	11544
775	39832	11498
776	39989	11477
777	40111	11445
778	40185	11400
779	40277	11360
780	40340	11311
781	40396	11261
782	40489	11221
783	40546	11171
784	40606	11121
785	40711	11084
786	40777	11036
787	40837	10986
788	40928	10945
789	40979	10893
790	41033	10842
