iter	Passed	Remaining
1103	105149	847288
1104	105235	847124
1105	105316	846908
1106	105397	846703
1107	105487	846564
1108	105575	846413
1109	105665	846279
1110	105756	846149
1111	105845	845998
1112	105925	845786
1113	106009	845602
1114	106095	845436
1115	106182	845274
1116	106267	845093
1117	106354	844935
1118	106444	844800
1119	106530	844630
1120	106615	844456
1121	106698	844267
1122	106780	844072
1123	106862	843874
1124	106944	843676
1125	107025	843464
1126	107104	843247
1127	107185	843037
1128	107269	842861
1129	107352	842665
1130	107432	842460
1131	107522	842322
1132	107604	842122
1133	107683	841908
1134	107765	841713
1135	107850	841540
1136	107934	841355
1137	108018	841175
1138	108100	840978
1139	108183	840795
1140	108265	840595
1141	108350	840428
1142	108443	840315
1143	108538	840226
1144	108625	840068
1145	108707	839877
1146	108789	839678
1147	108870	839482
1148	108961	839353
1149	109047	839191
1150	109128	838987
1151	109217	838849
1152	109313	838769
1153	109395	838569
1154	109480	838400
1155	109564	838226
1156	109658	838125
1157	109745	837968
1158	109831	837805
1159	109914	837622
1160	109993	837408
1161	110074	837213
1162	110158	837035
1163	110238	836827
1164	110317	836610
1165	110399	836425
1166	110500	836376
1167	110587	836220
1168	110679	836111
1169	110782	836077
1170	110875	835972
1171	110967	835855
1172	111056	835715
1173	111147	835594
1174	111236	835455
1175	111334	835383
1176	111425	835261
1177	111508	835083
1178	111603	834989
1179	111706	834961
1180	111803	834884
1181	111890	834733
1182	111971	834531
1183	112049	834315
1184	112130	834115
1185	112237	834113
1186	112373	834331
1187	112476	834293
1188	112573	834219
1189	112660	834066
1190	112741	833867
1191	112822	833678
1192	112906	833499
1193	112992	833342
1194	113074	833157
1195	113155	832960
1196	113233	832744
1197	113312	832536
1198	113393	832337
1199	113474	832143
1200	113557	831964
1201	113636	831761
1202	113717	831563
1203	113798	831369
1204	113876	831160
1205	113953	830937
1206	114032	830725
1207	114110	830516
1208	114191	830320
1209	114272	830125
1210	114353	829933
1211	114433	829737
1212	114515	829551
1213	114600	829392
1214	114680	829194
1215	114760	828990
1216	114837	828773
1217	114917	828574
1218	114997	828380
1219	115078	828188
1220	115161	828015
1221	115244	827839
1222	115323	827634
1223	115402	827431
1224	115487	827264
1225	115569	827085
1226	115653	826918
1227	115730	826699
